timestamp;Volumetic_water_content;Soil_temperature;Electrical_conductivity
 2023-06-30 03:43:33; 0.305; 15.400; 82.000
 2023-06-30 03:53:35; 0.305; 15.300; 81.000
 2023-06-30 04:03:33; 0.305; 15.300; 82.000
 2023-06-30 04:13:32; 0.305; 15.300; 82.000
 2023-06-30 04:23:35; 0.304; 15.300; 82.000
 2023-06-30 04:33:40; 0.305; 15.300; 82.000
 2023-06-30 04:43:38; 0.305; 15.300; 81.000
 2023-06-30 04:53:34; 0.305; 15.300; 82.000
 2023-06-30 05:03:34; 0.305; 15.300; 81.000
 2023-06-30 05:13:38; 0.304; 15.300; 82.000
 2023-06-30 05:23:37; 0.305; 15.300; 82.000
 2023-06-30 05:33:33; 0.305; 15.300; 81.000
 2023-06-30 05:43:32; 0.304; 15.200; 81.000
 2023-06-30 05:53:40; 0.305; 15.200; 81.000
 2023-06-30 06:03:33; 0.305; 15.200; 81.000
 2023-06-30 06:13:33; 0.305; 15.200; 82.000
 2023-06-30 06:23:32; 0.305; 15.200; 81.000
 2023-06-30 06:33:39; 0.305; 15.200; 81.000
 2023-06-30 06:43:36; 0.304; 15.200; 81.000
 2023-06-30 06:53:35; 0.305; 15.200; 82.000
 2023-06-30 07:03:39; 0.305; 15.100; 81.000
 2023-06-30 07:13:33; 0.305; 15.100; 81.000
 2023-06-30 07:23:36; 0.305; 15.100; 82.000
 2023-06-30 07:33:34; 0.305; 15.100; 81.000
 2023-06-30 07:43:34; 0.305; 15.100; 82.000
 2023-06-30 07:53:39; 0.305; 15.100; 82.000
 2023-06-30 08:03:33; 0.305; 15.100; 81.000
 2023-06-30 08:13:32; 0.305; 15.100; 81.000
 2023-06-30 08:23:34; 0.305; 15.100; 81.000
 2023-06-30 08:33:35; 0.305; 15.100; 81.000
 2023-06-30 08:43:36; 0.305; 15.100; 82.000
 2023-06-30 08:53:34; 0.304; 15.100; 81.000
 2023-06-30 09:03:39; 0.305; 15.100; 81.000
 2023-06-30 09:13:37; 0.305; 15.100; 82.000
 2023-06-30 09:23:36; 0.305; 15.000; 81.000
 2023-06-30 09:33:35; 0.305; 15.000; 81.000
 2023-06-30 09:43:32; 0.305; 15.000; 81.000
 2023-06-30 10:03:33; 0.305; 15.000; 81.000
 2023-06-30 10:13:32; 0.305; 15.000; 81.000
 2023-06-30 10:23:34; 0.305; 15.000; 81.000
 2023-06-30 10:33:32; 0.305; 15.000; 81.000
 2023-06-30 10:43:34; 0.305; 15.000; 81.000
 2023-06-30 10:53:39; 0.305; 15.000; 81.000
 2023-06-30 11:13:35; 0.305; 15.000; 81.000
 2023-06-30 11:23:36; 0.305; 15.000; 81.000
 2023-06-30 11:33:36; 0.305; 15.000; 81.000
 2023-06-30 11:43:38; 0.305; 15.000; 81.000
 2023-06-30 11:53:39; 0.305; 15.000; 81.000
 2023-06-30 12:03:33; 0.305; 15.000; 81.000
 2023-06-30 12:13:36; 0.305; 15.000; 81.000
 2023-06-30 12:23:39; 0.305; 15.000; 81.000
 2023-06-30 12:33:33; 0.305; 15.000; 81.000
 2023-06-30 12:43:32; 0.305; 15.000; 81.000
 2023-06-30 12:53:38; 0.305; 15.000; 81.000
 2023-06-30 13:03:31; 0.305; 15.000; 80.000
 2023-06-30 13:13:34; 0.305; 15.000; 81.000
 2023-06-30 13:23:38; 0.305; 15.000; 80.000
 2023-06-30 13:33:35; 0.305; 15.000; 81.000
 2023-06-30 13:43:36; 0.305; 15.000; 81.000
 2023-06-30 13:53:34; 0.305; 15.000; 81.000
 2023-06-30 14:03:31; 0.305; 15.000; 81.000
 2023-06-30 14:13:33; 0.305; 15.000; 81.000
 2023-06-30 14:23:33; 0.304; 15.000; 81.000
 2023-06-30 14:33:37; 0.305; 15.000; 81.000
 2023-06-30 14:43:38; 0.305; 15.000; 81.000
 2023-06-30 14:53:39; 0.305; 15.000; 81.000
 2023-06-30 15:03:37; 0.305; 15.000; 81.000
 2023-06-30 15:13:37; 0.305; 15.000; 81.000
 2023-06-30 15:23:36; 0.305; 15.000; 81.000
 2023-06-30 15:33:39; 0.304; 15.000; 81.000
 2023-06-30 15:43:32; 0.305; 15.000; 81.000
 2023-06-30 15:53:38; 0.304; 15.000; 81.000
 2023-06-30 16:03:32; 0.305; 15.000; 81.000
 2023-06-30 16:13:38; 0.305; 15.000; 80.000
 2023-06-30 16:23:36; 0.305; 14.900; 80.000
 2023-06-30 16:33:39; 0.305; 14.900; 81.000
 2023-06-30 16:43:36; 0.305; 14.900; 81.000
 2023-06-30 16:53:35; 0.305; 14.900; 81.000
 2023-06-30 17:03:37; 0.304; 14.900; 81.000
 2023-06-30 17:13:33; 0.304; 14.900; 81.000
 2023-06-30 17:23:33; 0.304; 14.900; 81.000
 2023-06-30 17:33:34; 0.305; 14.900; 81.000
 2023-06-30 17:43:32; 0.305; 14.900; 81.000
 2023-06-30 17:53:34; 0.305; 14.900; 80.000
 2023-06-30 18:13:31; 0.305; 14.900; 81.000
 2023-06-30 18:23:34; 0.304; 14.900; 80.000
 2023-06-30 18:33:35; 0.305; 14.900; 81.000
 2023-06-30 18:43:37; 0.305; 14.900; 80.000
 2023-06-30 18:53:37; 0.304; 14.900; 81.000
 2023-06-30 19:03:38; 0.305; 14.900; 81.000
 2023-06-30 19:13:31; 0.305; 14.900; 81.000
 2023-06-30 19:23:37; 0.304; 14.900; 81.000
 2023-06-30 19:33:34; 0.305; 14.900; 80.000
 2023-06-30 19:43:32; 0.305; 14.900; 81.000
 2023-06-30 19:53:35; 0.305; 14.900; 81.000
 2023-06-30 20:03:33; 0.304; 14.900; 81.000
 2023-06-30 20:13:32; 0.305; 14.900; 80.000
 2023-06-30 20:23:33; 0.305; 14.900; 80.000
 2023-06-30 20:33:32; 0.305; 14.900; 80.000
 2023-06-30 20:43:32; 0.305; 14.900; 80.000
 2023-06-30 20:53:31; 0.305; 14.900; 80.000
 2023-06-30 21:03:34; 0.305; 14.900; 81.000
 2023-06-30 21:13:35; 0.305; 14.900; 80.000
 2023-06-30 21:23:33; 0.305; 14.900; 80.000
 2023-06-30 21:33:38; 0.305; 14.900; 80.000
 2023-06-30 21:43:35; 0.305; 14.900; 81.000
 2023-06-30 21:53:38; 0.304; 14.900; 80.000
 2023-06-30 22:03:36; 0.305; 14.900; 80.000
 2023-06-30 22:13:36; 0.305; 14.900; 80.000
 2023-06-30 22:23:36; 0.305; 14.900; 81.000
 2023-06-30 22:33:36; 0.305; 14.900; 80.000
 2023-06-30 22:43:36; 0.305; 14.900; 80.000
 2023-06-30 22:53:36; 0.305; 14.900; 80.000
 2023-06-30 23:03:35; 0.305; 14.900; 80.000
 2023-06-30 23:23:34; 0.305; 14.900; 80.000
 2023-06-30 23:33:31; 0.305; 14.900; 80.000
 2023-06-30 23:43:38; 0.304; 14.900; 80.000
 2023-06-30 23:53:31; 0.305; 14.800; 80.000
 2023-07-01 00:03:33; 0.305; 14.800; 80.000
 2023-07-01 00:13:37; 0.305; 14.800; 80.000
 2023-07-01 00:23:33; 0.305; 14.800; 80.000
 2023-07-01 00:33:37; 0.305; 14.800; 80.000
 2023-07-01 00:53:33; 0.305; 14.800; 80.000
 2023-07-01 01:03:37; 0.305; 14.800; 80.000
 2023-07-01 01:13:33; 0.304; 14.800; 80.000
 2023-07-01 01:23:31; 0.304; 14.800; 80.000
 2023-07-01 01:43:34; 0.305; 14.800; 80.000
 2023-07-01 01:53:36; 0.305; 14.800; 80.000
 2023-07-01 02:03:32; 0.305; 14.700; 80.000
 2023-07-01 02:13:31; 0.305; 14.700; 80.000
 2023-07-01 02:23:33; 0.305; 14.700; 79.000
 2023-07-01 02:33:31; 0.305; 14.700; 80.000
 2023-07-01 02:43:32; 0.305; 14.700; 80.000
 2023-07-01 02:53:37; 0.305; 14.700; 80.000
 2023-07-01 03:03:37; 0.305; 14.700; 80.000
 2023-07-01 03:13:37; 0.305; 14.700; 80.000
 2023-07-01 03:23:35; 0.305; 14.700; 79.000
 2023-07-01 03:33:37; 0.305; 14.700; 80.000
 2023-07-01 03:43:34; 0.305; 14.700; 80.000
 2023-07-01 03:53:32; 0.305; 14.700; 80.000
 2023-07-01 04:03:35; 0.305; 14.600; 79.000
 2023-07-01 04:13:35; 0.305; 14.600; 80.000
 2023-07-01 04:23:34; 0.305; 14.600; 80.000
 2023-07-01 04:33:35; 0.305; 14.600; 80.000
 2023-07-01 04:43:35; 0.305; 14.600; 80.000
 2023-07-01 04:53:38; 0.305; 14.600; 79.000
 2023-07-01 05:03:35; 0.305; 14.600; 80.000
 2023-07-01 05:13:35; 0.305; 14.600; 80.000
 2023-07-01 05:23:37; 0.305; 14.600; 80.000
 2023-07-01 05:33:33; 0.305; 14.600; 80.000
 2023-07-01 05:43:31; 0.305; 14.500; 79.000
 2023-07-01 05:53:38; 0.305; 14.500; 80.000
 2023-07-01 06:03:31; 0.305; 14.500; 79.000
 2023-07-01 06:13:30; 0.305; 14.500; 79.000
 2023-07-01 06:23:32; 0.305; 14.500; 79.000
 2023-07-01 06:33:33; 0.304; 14.500; 79.000
 2023-07-01 06:43:37; 0.305; 14.500; 79.000
 2023-07-01 06:53:34; 0.305; 14.500; 80.000
 2023-07-01 07:03:32; 0.305; 14.500; 80.000
 2023-07-01 07:13:37; 0.305; 14.500; 80.000
 2023-07-01 07:23:33; 0.305; 14.400; 80.000
 2023-07-01 07:33:30; 0.305; 14.400; 79.000
 2023-07-01 07:43:33; 0.305; 14.400; 79.000
 2023-07-01 07:53:33; 0.305; 14.400; 79.000
 2023-07-01 08:03:35; 0.305; 14.400; 79.000
 2023-07-01 08:13:30; 0.305; 14.400; 79.000
 2023-07-01 08:23:33; 0.305; 14.400; 79.000
 2023-07-01 08:33:35; 0.305; 14.400; 79.000
 2023-07-01 08:43:37; 0.305; 14.400; 79.000
 2023-07-01 08:53:34; 0.305; 14.400; 79.000
 2023-07-01 09:03:32; 0.305; 14.400; 79.000
 2023-07-01 09:13:33; 0.305; 14.300; 79.000
 2023-07-01 09:23:33; 0.305; 14.300; 79.000
 2023-07-01 09:33:30; 0.305; 14.300; 79.000
 2023-07-01 09:43:33; 0.305; 14.300; 79.000
 2023-07-01 09:53:38; 0.305; 14.300; 79.000
 2023-07-01 10:03:36; 0.305; 14.300; 79.000
 2023-07-01 10:13:32; 0.305; 14.300; 79.000
 2023-07-01 10:23:32; 0.305; 14.300; 79.000
 2023-07-01 10:33:36; 0.305; 14.300; 79.000
 2023-07-01 10:43:35; 0.305; 14.300; 78.000
 2023-07-01 10:53:31; 0.305; 14.300; 79.000
 2023-07-01 11:03:30; 0.305; 14.300; 79.000
 2023-07-01 11:13:37; 0.304; 14.200; 79.000
 2023-07-01 11:23:33; 0.305; 14.200; 79.000
 2023-07-01 11:33:35; 0.305; 14.200; 79.000
 2023-07-01 11:43:30; 0.305; 14.200; 79.000
 2023-07-01 11:53:37; 0.304; 14.200; 79.000
 2023-07-01 12:03:34; 0.304; 14.200; 79.000
 2023-07-01 12:13:37; 0.305; 14.200; 79.000
 2023-07-01 12:23:37; 0.304; 14.200; 79.000
 2023-07-01 12:33:31; 0.305; 14.200; 79.000
 2023-07-01 12:43:34; 0.305; 14.200; 79.000
 2023-07-01 12:53:36; 0.304; 14.200; 79.000
 2023-07-01 13:03:33; 0.304; 14.200; 79.000
 2023-07-01 13:13:34; 0.304; 14.200; 78.000
 2023-07-01 13:23:38; 0.304; 14.200; 79.000
 2023-07-01 13:33:31; 0.305; 14.200; 79.000
 2023-07-01 13:43:31; 0.304; 14.200; 79.000
 2023-07-01 13:53:34; 0.304; 14.200; 78.000
 2023-07-01 14:03:37; 0.305; 14.200; 78.000
 2023-07-01 14:13:34; 0.305; 14.200; 78.000
 2023-07-01 14:23:33; 0.304; 14.200; 78.000
 2023-07-01 14:33:30; 0.305; 14.200; 78.000
 2023-07-01 14:43:36; 0.305; 14.200; 78.000
 2023-07-01 14:53:32; 0.304; 14.200; 78.000
 2023-07-01 15:03:36; 0.304; 14.200; 78.000
 2023-07-01 15:13:36; 0.304; 14.200; 79.000
 2023-07-01 15:23:32; 0.304; 14.200; 79.000
 2023-07-01 15:33:36; 0.304; 14.200; 78.000
 2023-07-01 15:43:33; 0.305; 14.200; 78.000
 2023-07-01 15:53:31; 0.305; 14.200; 79.000
 2023-07-01 16:03:31; 0.304; 14.200; 78.000
 2023-07-01 16:13:35; 0.304; 14.200; 78.000
 2023-07-01 16:23:30; 0.304; 14.200; 78.000
 2023-07-01 16:33:33; 0.305; 14.100; 78.000
 2023-07-01 16:43:34; 0.304; 14.200; 79.000
 2023-07-01 16:53:36; 0.305; 14.100; 78.000
 2023-07-01 17:03:34; 0.305; 14.100; 78.000
 2023-07-01 17:13:32; 0.305; 14.100; 78.000
 2023-07-01 17:23:31; 0.305; 14.100; 77.000
 2023-07-01 17:33:32; 0.304; 14.100; 77.000
 2023-07-01 17:43:32; 0.305; 14.100; 77.000
 2023-07-01 17:53:37; 0.304; 14.100; 77.000
 2023-07-01 18:03:35; 0.304; 14.100; 78.000
 2023-07-01 18:13:31; 0.304; 14.100; 77.000
 2023-07-01 18:23:31; 0.305; 14.100; 78.000
 2023-07-01 18:33:35; 0.304; 14.100; 78.000
 2023-07-01 18:43:35; 0.305; 14.100; 78.000
 2023-07-01 18:53:31; 0.305; 14.100; 77.000
 2023-07-01 19:13:34; 0.304; 14.100; 78.000
 2023-07-01 19:23:36; 0.305; 14.100; 78.000
 2023-07-01 19:33:37; 0.304; 14.100; 78.000
 2023-07-01 19:43:34; 0.304; 14.100; 78.000
 2023-07-01 19:53:36; 0.305; 14.100; 78.000
 2023-07-01 20:03:29; 0.304; 14.100; 78.000
 2023-07-01 20:13:36; 0.305; 14.100; 78.000
 2023-07-01 20:23:33; 0.305; 14.100; 78.000
 2023-07-01 20:33:30; 0.305; 14.100; 78.000
 2023-07-01 20:43:29; 0.304; 14.100; 78.000
 2023-07-01 20:53:36; 0.305; 14.100; 78.000
 2023-07-01 21:03:37; 0.305; 14.100; 78.000
 2023-07-01 21:13:35; 0.304; 14.100; 78.000
 2023-07-01 21:23:30; 0.305; 14.100; 78.000
 2023-07-01 21:33:33; 0.305; 14.100; 78.000
 2023-07-01 21:43:36; 0.305; 14.100; 78.000
 2023-07-01 21:53:32; 0.305; 14.100; 78.000
 2023-07-01 22:03:33; 0.304; 14.100; 78.000
 2023-07-01 22:13:36; 0.304; 14.100; 78.000
 2023-07-01 22:23:32; 0.304; 14.100; 78.000
 2023-07-01 22:33:33; 0.304; 14.100; 78.000
 2023-07-01 22:43:36; 0.304; 14.100; 78.000
 2023-07-01 22:53:33; 0.304; 14.100; 78.000
 2023-07-01 23:03:35; 0.305; 14.100; 78.000
 2023-07-01 23:13:34; 0.305; 14.100; 78.000
 2023-07-01 23:23:33; 0.304; 14.100; 78.000
 2023-07-01 23:33:31; 0.305; 14.100; 78.000
 2023-07-01 23:43:31; 0.305; 14.100; 78.000
 2023-07-01 23:53:31; 0.305; 14.100; 77.000
 2023-07-02 00:03:31; 0.304; 14.100; 77.000
 2023-07-02 00:13:35; 0.304; 14.100; 78.000
 2023-07-02 00:23:35; 0.304; 14.000; 77.000
 2023-07-02 00:33:35; 0.305; 14.000; 78.000
 2023-07-02 00:43:35; 0.304; 14.000; 78.000
 2023-07-02 00:53:31; 0.304; 14.000; 77.000
 2023-07-02 01:03:32; 0.304; 14.000; 78.000
 2023-07-02 01:13:33; 0.304; 14.000; 78.000
 2023-07-02 01:23:30; 0.305; 14.000; 78.000
 2023-07-02 01:33:29; 0.305; 14.000; 78.000
 2023-07-02 01:43:31; 0.304; 14.000; 78.000
 2023-07-02 01:53:36; 0.304; 14.000; 77.000
 2023-07-02 02:03:34; 0.304; 14.000; 78.000
 2023-07-02 02:13:32; 0.305; 14.000; 78.000
 2023-07-02 02:23:34; 0.304; 14.000; 78.000
 2023-07-02 02:33:33; 0.305; 14.000; 78.000
 2023-07-02 02:43:36; 0.304; 14.000; 77.000
 2023-07-02 02:53:33; 0.305; 13.900; 78.000
 2023-07-02 03:03:35; 0.304; 13.900; 77.000
 2023-07-02 03:13:33; 0.305; 13.900; 78.000
 2023-07-02 03:23:30; 0.304; 13.900; 78.000
 2023-07-02 03:43:33; 0.304; 13.900; 78.000
 2023-07-02 03:53:32; 0.305; 13.900; 77.000
 2023-07-02 04:03:33; 0.304; 13.900; 77.000
 2023-07-02 04:13:35; 0.305; 13.900; 78.000
 2023-07-02 04:23:31; 0.305; 13.900; 77.000
 2023-07-02 04:33:36; 0.305; 13.800; 78.000
 2023-07-02 04:43:29; 0.305; 13.800; 78.000
 2023-07-02 04:53:35; 0.305; 13.800; 78.000
 2023-07-02 05:03:36; 0.304; 13.800; 77.000
 2023-07-02 05:13:30; 0.305; 13.800; 78.000
 2023-07-02 05:23:32; 0.304; 13.800; 78.000
 2023-07-02 05:33:30; 0.304; 13.800; 78.000
 2023-07-02 05:43:33; 0.304; 13.800; 77.000
 2023-07-02 05:53:31; 0.304; 13.800; 77.000
 2023-07-02 06:03:35; 0.305; 13.800; 78.000
 2023-07-02 06:13:35; 0.305; 13.800; 77.000
 2023-07-02 06:23:31; 0.305; 13.700; 77.000
 2023-07-02 06:33:36; 0.304; 13.700; 77.000
 2023-07-02 06:43:30; 0.305; 13.700; 77.000
 2023-07-02 06:53:33; 0.304; 13.700; 77.000
 2023-07-02 07:03:31; 0.304; 13.700; 77.000
 2023-07-02 07:13:31; 0.304; 13.700; 78.000
 2023-07-02 07:23:35; 0.304; 13.700; 78.000
 2023-07-02 07:33:31; 0.304; 13.700; 77.000
 2023-07-02 07:43:35; 0.304; 13.700; 77.000
 2023-07-02 07:53:36; 0.304; 13.600; 76.000
 2023-07-02 08:03:29; 0.305; 13.600; 77.000
 2023-07-02 08:13:31; 0.304; 13.600; 77.000
 2023-07-02 08:23:31; 0.304; 13.600; 77.000
 2023-07-02 08:33:32; 0.304; 13.600; 77.000
 2023-07-02 08:43:34; 0.305; 13.600; 77.000
 2023-07-02 08:53:29; 0.304; 13.600; 77.000
 2023-07-02 09:03:32; 0.305; 13.600; 77.000
 2023-07-02 09:13:34; 0.305; 13.600; 77.000
 2023-07-02 09:23:33; 0.304; 13.600; 77.000
 2023-07-02 09:33:31; 0.304; 13.600; 77.000
 2023-07-02 09:43:32; 0.304; 13.500; 77.000
 2023-07-02 09:53:35; 0.304; 13.500; 77.000
 2023-07-02 10:03:30; 0.304; 13.500; 77.000
 2023-07-02 10:13:35; 0.304; 13.500; 77.000
 2023-07-02 10:23:31; 0.304; 13.500; 77.000
 2023-07-02 10:33:32; 0.304; 13.500; 77.000
 2023-07-02 10:43:34; 0.304; 13.500; 76.000
 2023-07-02 10:53:34; 0.304; 13.500; 77.000
 2023-07-02 11:03:30; 0.304; 13.500; 77.000
 2023-07-02 11:23:32; 0.304; 13.500; 77.000
 2023-07-02 11:33:34; 0.304; 13.500; 77.000
 2023-07-02 11:43:34; 0.304; 13.500; 76.000
 2023-07-02 11:53:34; 0.304; 13.500; 77.000
 2023-07-02 12:03:30; 0.304; 13.500; 77.000
 2023-07-02 12:13:31; 0.304; 13.400; 77.000
 2023-07-02 12:23:32; 0.304; 13.400; 77.000
 2023-07-02 12:33:30; 0.304; 13.400; 76.000
 2023-07-02 12:43:29; 0.304; 13.400; 76.000
 2023-07-02 12:53:28; 0.304; 13.400; 77.000
 2023-07-02 13:03:31; 0.304; 13.400; 77.000
 2023-07-02 13:13:36; 0.304; 13.400; 76.000
 2023-07-02 13:23:34; 0.303; 13.400; 76.000
 2023-07-02 13:33:29; 0.304; 13.400; 76.000
 2023-07-02 13:43:29; 0.304; 13.400; 76.000
 2023-07-02 13:53:35; 0.304; 13.400; 76.000
 2023-07-02 14:03:28; 0.304; 13.400; 76.000
 2023-07-02 14:13:31; 0.304; 13.400; 76.000
 2023-07-02 14:23:36; 0.304; 13.400; 76.000
 2023-07-02 14:33:30; 0.304; 13.400; 76.000
 2023-07-02 14:43:29; 0.304; 13.400; 76.000
 2023-07-02 14:53:29; 0.304; 13.400; 76.000
 2023-07-02 15:03:33; 0.304; 13.400; 76.000
 2023-07-02 15:13:31; 0.304; 13.400; 76.000
 2023-07-02 15:23:32; 0.304; 13.400; 76.000
 2023-07-02 15:33:30; 0.303; 13.400; 76.000
 2023-07-02 15:43:31; 0.304; 13.400; 76.000
 2023-07-02 15:53:35; 0.303; 13.400; 76.000
 2023-07-02 16:13:29; 0.303; 13.400; 76.000
 2023-07-02 16:23:31; 0.303; 13.400; 76.000
 2023-07-02 16:33:29; 0.303; 13.400; 76.000
 2023-07-02 16:43:28; 0.303; 13.400; 76.000
 2023-07-02 16:53:30; 0.303; 13.400; 76.000
 2023-07-02 17:03:34; 0.303; 13.400; 76.000
 2023-07-02 17:13:35; 0.303; 13.400; 76.000
 2023-07-02 17:23:32; 0.304; 13.400; 76.000
 2023-07-02 17:33:31; 0.304; 13.400; 76.000
 2023-07-02 17:43:29; 0.304; 13.400; 76.000
 2023-07-02 17:53:35; 0.303; 13.400; 76.000
 2023-07-02 18:03:29; 0.303; 13.400; 76.000
 2023-07-02 18:13:28; 0.303; 13.400; 76.000
 2023-07-02 18:23:32; 0.304; 13.400; 76.000
 2023-07-02 18:33:29; 0.304; 13.400; 76.000
 2023-07-02 18:43:29; 0.304; 13.400; 76.000
 2023-07-02 18:53:28; 0.303; 13.500; 76.000
 2023-07-02 19:03:32; 0.303; 13.500; 75.000
 2023-07-02 19:13:33; 0.303; 13.500; 76.000
 2023-07-02 19:23:29; 0.304; 13.500; 75.000
 2023-07-02 19:33:28; 0.303; 13.500; 76.000
 2023-07-02 19:43:31; 0.304; 13.500; 75.000
 2023-07-02 19:53:31; 0.303; 13.500; 75.000
 2023-07-02 20:03:33; 0.303; 13.500; 75.000
 2023-07-02 20:13:28; 0.303; 13.500; 75.000
 2023-07-02 20:23:32; 0.304; 13.500; 75.000
 2023-07-02 20:33:33; 0.304; 13.500; 75.000
 2023-07-02 20:43:33; 0.303; 13.500; 76.000
 2023-07-02 20:53:28; 0.303; 13.500; 76.000
 2023-07-02 21:03:31; 0.304; 13.500; 76.000
 2023-07-02 21:13:29; 0.304; 13.500; 76.000
 2023-07-02 21:23:33; 0.304; 13.500; 76.000
 2023-07-02 21:33:28; 0.303; 13.500; 76.000
 2023-07-02 21:43:30; 0.303; 13.500; 76.000
 2023-07-02 21:53:35; 0.304; 13.400; 76.000
 2023-07-02 22:03:29; 0.304; 13.400; 76.000
 2023-07-02 22:13:29; 0.304; 13.400; 75.000
 2023-07-02 22:23:29; 0.303; 13.400; 76.000
 2023-07-02 22:33:32; 0.303; 13.400; 75.000
 2023-07-02 22:43:31; 0.303; 13.400; 76.000
 2023-07-02 22:53:33; 0.303; 13.400; 76.000
 2023-07-02 23:03:29; 0.304; 13.400; 76.000
 2023-07-02 23:13:33; 0.303; 13.400; 76.000
 2023-07-02 23:23:29; 0.304; 13.400; 76.000
 2023-07-02 23:33:33; 0.303; 13.400; 75.000
 2023-07-02 23:43:28; 0.304; 13.400; 75.000
 2023-07-02 23:53:35; 0.304; 13.400; 75.000
 2023-07-03 00:03:33; 0.304; 13.400; 75.000
 2023-07-03 00:13:31; 0.303; 13.400; 75.000
 2023-07-03 00:23:30; 0.304; 13.400; 76.000
 2023-07-03 00:33:30; 0.303; 13.400; 75.000
 2023-07-03 00:43:31; 0.304; 13.400; 75.000
 2023-07-03 00:53:29; 0.303; 13.400; 75.000
 2023-07-03 01:03:29; 0.304; 13.400; 75.000
 2023-07-03 01:13:29; 0.303; 13.400; 75.000
 2023-07-03 01:23:29; 0.303; 13.400; 75.000
 2023-07-03 01:33:29; 0.304; 13.400; 75.000
 2023-07-03 01:43:29; 0.303; 13.400; 75.000
 2023-07-03 01:53:28; 0.304; 13.400; 75.000
 2023-07-03 02:03:31; 0.303; 13.400; 76.000
 2023-07-03 02:13:32; 0.303; 13.400; 75.000
 2023-07-03 02:23:28; 0.304; 13.300; 75.000
 2023-07-03 02:33:30; 0.303; 13.300; 75.000
 2023-07-03 02:43:35; 0.303; 13.300; 76.000
 2023-07-03 02:53:29; 0.303; 13.300; 76.000
 2023-07-03 03:03:29; 0.304; 13.300; 75.000
 2023-07-03 03:13:29; 0.304; 13.300; 75.000
 2023-07-03 03:23:33; 0.303; 13.300; 76.000
 2023-07-03 03:33:29; 0.304; 13.300; 76.000
 2023-07-03 03:43:29; 0.304; 13.300; 75.000
 2023-07-03 03:53:28; 0.304; 13.300; 76.000
 2023-07-03 04:03:35; 0.304; 13.300; 76.000
 2023-07-03 04:13:33; 0.304; 13.300; 75.000
 2023-07-03 04:23:29; 0.304; 13.200; 75.000
 2023-07-03 04:33:28; 0.303; 13.200; 76.000
 2023-07-03 04:43:34; 0.303; 13.200; 75.000
 2023-07-03 04:53:28; 0.304; 13.200; 76.000
 2023-07-03 05:03:31; 0.303; 13.200; 76.000
 2023-07-03 05:13:33; 0.304; 13.200; 76.000
 2023-07-03 05:23:33; 0.304; 13.200; 75.000
 2023-07-03 05:33:28; 0.304; 13.200; 75.000
 2023-07-03 05:43:37; 0.304; 13.200; 75.000
 2023-07-03 05:53:34; 0.304; 13.200; 75.000
 2023-07-03 06:03:31; 0.303; 13.200; 75.000
 2023-07-03 06:13:32; 0.304; 13.200; 75.000
 2023-07-03 06:23:30; 0.304; 13.200; 75.000
 2023-07-03 06:33:30; 0.303; 13.100; 75.000
 2023-07-03 06:43:35; 0.304; 13.100; 75.000
 2023-07-03 06:53:29; 0.304; 13.100; 75.000
 2023-07-03 07:03:29; 0.303; 13.100; 75.000
 2023-07-03 07:13:28; 0.303; 13.100; 75.000
 2023-07-03 07:23:32; 0.303; 13.100; 75.000
 2023-07-03 07:33:30; 0.303; 13.100; 75.000
 2023-07-03 07:43:35; 0.304; 13.100; 75.000
 2023-07-03 07:53:32; 0.303; 13.100; 75.000
 2023-07-03 08:03:35; 0.303; 13.100; 75.000
 2023-07-03 08:13:32; 0.303; 13.100; 75.000
 2023-07-03 08:23:34; 0.303; 13.100; 75.000
 2023-07-03 08:33:28; 0.303; 13.100; 75.000
 2023-07-03 08:43:35; 0.303; 13.100; 75.000
 2023-07-03 08:53:28; 0.303; 13.000; 75.000
 2023-07-03 09:03:31; 0.303; 13.000; 75.000
 2023-07-03 09:13:29; 0.303; 13.000; 75.000
 2023-07-03 09:23:29; 0.303; 13.000; 75.000
 2023-07-03 09:33:34; 0.303; 13.000; 75.000
 2023-07-03 09:43:28; 0.303; 13.000; 75.000
 2023-07-03 09:53:30; 0.302; 13.000; 74.000
 2023-07-03 10:03:31; 0.303; 13.000; 74.000
 2023-07-03 10:13:33; 0.303; 13.000; 75.000
 2023-07-03 10:23:34; 0.303; 13.000; 75.000
 2023-07-03 10:33:32; 0.303; 13.000; 75.000
 2023-07-03 10:43:34; 0.303; 13.000; 75.000
 2023-07-03 10:53:28; 0.303; 13.000; 75.000
 2023-07-03 11:03:31; 0.303; 13.000; 75.000
 2023-07-03 11:13:34; 0.303; 13.000; 75.000
 2023-07-03 11:23:27; 0.303; 13.000; 75.000
 2023-07-03 11:33:30; 0.303; 13.000; 75.000
 2023-07-03 11:43:28; 0.302; 13.000; 75.000
 2023-07-03 11:53:32; 0.303; 13.000; 74.000
 2023-07-03 12:03:28; 0.303; 13.000; 75.000
 2023-07-03 12:13:28; 0.303; 13.000; 75.000
 2023-07-03 12:23:27; 0.303; 13.000; 75.000
 2023-07-03 12:33:33; 0.303; 13.000; 74.000
 2023-07-03 12:43:34; 0.303; 13.000; 75.000
 2023-07-03 12:53:34; 0.303; 13.000; 74.000
 2023-07-03 13:03:32; 0.303; 13.000; 74.000
 2023-07-03 13:13:32; 0.302; 13.000; 75.000
 2023-07-03 13:33:32; 0.303; 13.000; 75.000
